id_str,created_at,full_text,Stance Label
1545219245608701952,2022-07-08 01:32:31,"@sonofmetropolia @Varangian_Tagma In Church Slavonic, transliterated Kyivska Rus in Ukrainian and Kievskaya Rus in Russian. We deliberately chose not to ""Russify"" the history!",ProUkraine
1545284012855418880,2022-07-08 05:49:53,"When western countries create ""ministries of truth"" or allocate funds to ""fight disinformation"" that's supposed to be in the name of freedom against the evil Russians. If the Venezuelan government does it against unrelenting western propaganda it's no longer acceptable https://t.co/0JGT5tUDdO",Neutral
1545341801355247616,2022-07-08 09:39:31,"@carlbildt @RTL_com - you really love Putin don’t u - with your statement and 47 % of your viewers think that 🇺🇦 shall give Putin land, 2 stop this war - I say 1933 - Sieg H… 🤮🤮 @UAWeapons",ProUkraine
1545395488920375296,2022-07-08 13:12:51,Germany starts rationing hot water - turning down heating in case Russia cuts off natural gas supplies https://t.co/ZeRuvwIyBO https://t.co/2FmRP4LdBa,Neutral
1545402531043483648,2022-07-08 13:40:50,"@GOPChairwoman So, Ronna, what's the GOP plan to stop this travesty? 
Sadly, a tweet does precious little to STOP the invasion
of ILLEGALS.  One might consider aggressive action post haste.  What say you?",Irrelevant
1545407381252734979,2022-07-08 14:00:06,"@Gengi43 @e_winzar @ellinst @drunpleasant @Keir_Starmer People hate to admit that they're a victim of propaganda, centrists are the worst because they have such an elevated view of their own intellectual capacity! DAF, 😇",Neutral
1545414226231140353,2022-07-08 14:27:18,@HillaryClinton He sure knew how to deny warcrimes and aid in the build up of far right nationalism.,ProUkraine
1545477652852645891,2022-07-08 18:39:20,Ukrainian troops landed on Zmeiny Island on the morning of July 7 to install the country's flag. https://t.co/rayQ7NPo0a,ProUkraine
1545493709999022088,2022-07-08 19:43:09,"Those who were anti shisheeye kalkaalnimo, at the forefront leading this anti ilhan propaganda. I challenge you to run, let us see how you campaign and are supported. Let us see how your morals &amp; values fold 3 years into your term. Politics is not a game of people pleasing.",Irrelevant
1545560497348640773,2022-07-09 00:08:32,@joepolitics4 @RepSwalwell America is NOT the only country with high inflation! And it’s only going to get worse when the crops that Ukraine lost won’t go to the countries that need it. They are 4th of the world supply. 4th!!!,Neutral
1545578418774970374,2022-07-09 01:19:45,"The new HIMARS MLRSs to be delivered to Ukraine shoot even farther and are more accurate than those previously handed over, the Financial Times quoted a Pentagon spokesman as saying
  
Russians, what’ – #НЕТВОЙНE | UKRAI
https://t.co/I0TsHHIlO5",ProUkraine
1545720888758358016,2022-07-09 10:45:52,"@StanleyArmitage @jakki_jax @ninaturner @jimmy_dore Or maybe, just hear me out on this one, she didn't think it was appropriate to bandy about the term ""Nazi"" for anyone he didn't like. I'm willing to call a spade a spade and MAGA ARE Nazis, but he over-uses the term to harass people.",Irrelevant
1545741480949698565,2022-07-09 12:07:42,"@ssoyyoo89 @Ruka_on_Ruka @AnarchoGeze Yeah I'm sure anarchists never fought against fascists as you recount it, 100% no bullshit. Oh I remember when the soviets were on neutral terms with nazi Germany",Irrelevant
1545772897599475713,2022-07-09 14:12:32,@OliviaLivbert95 @JimWhite13 @BeardedSocial1 She not wrong though there is 2 sides to every story that doesn't make you a russian bot for calling out Ukraine's corruption before the war ukriane was called the most corrupt country in europe by western media due to its problem with far right views https://t.co/Z5W64cZK0C,ProRussia
1545778690671386624,2022-07-09 14:35:33,"One couple said they were stopped by armed Ukrainian police who would only speak Ukrainian. 

They replied in Russian, which prompted a demand to speak Ukrainian. 

When they obeyed, however, the officers beat them up for faulty pronunciation while bystanders stood and watched.",ProRussia
1545852993433747456,2022-07-09 19:30:48,@strategywoman Well Ukraine surviving as an independent country is a given.  The UK is descending into a total fiasco is I'm afraid what Putin paid for. God knows where we will end up.,Neutral
1545855612252200960,2022-07-09 19:41:13,"It’s called “Putin’ da stiK-Up, on dst side there.” I’m off 😴",ProUkraine
1546057012685017089,2022-07-10 09:01:30,Let me ask you a question. What has one Nazi Done To You! Ever!,ProRussia
1546134978677080064,2022-07-10 14:11:19,"Ukrainian missile units conducted 2 strikes against command posts, gatherings of equipment and field ammunition warehouses near Chornobaivka,  - General Staff of Armed Forces of Ukraine says in the morning report",Neutral
1546139475331391488,2022-07-10 14:29:11,"@lilygrutcher On another note, Boris Johnson has told MPs he met Russian oligarch and ex-KGB officer Alexander Lebedev without officials present. That happened in Italy when he was Foreign Minister.",ProUkraine
1546186508771954688,2022-07-10 17:36:05,"@KyivIndependent Ukraine needs modern, which means efficient weapons in order to safe lives of innocent people asap, not old soviet made crap. 
West have to do more to stop bloodshed.",ProUkraine
1546247670133571585,2022-07-10 21:39:07,"@RepMTG That’s because that $50 plus billion is not going to Ukraine, but laundered into different accounts of those like Biden and Co.",ProUkraine
1546296978660855809,2022-07-11 00:55:03,My Collin Gillespie propaganda is gonna start getting very loud.,Irrelevant
1546321276733734913,2022-07-11 02:31:36,@LindsSaysFTS @droll3 @coppellaestelle @JasonOverstreet @ElieNYC @MalcolmNance I stand corrected. I was wrong. He was impeached for Ukraine. But you honesty think that impeaching him would have changed one single persons mind regarding Russian interference? Im gonna go with a no. If people would have just voted correctly in 2014 and 2016 we wouldn’t be here,Neutral
1546334081394577408,2022-07-11 03:22:29,"@castletongreene @nytimes He can be a military analyst and a war criminal at the same time. He's been publicly commenting on the invasion and says Putin's doing a bad job of invading. Nothing in quote implies that he is against the invasion, just the way it's being done.",ProUkraine
1546348972494692352,2022-07-11 04:21:39,"In Kharkiv Oblast, a wheat field burned down in a matter of minutes 🤯

The whole world must see that the russians are organizing a new holodomor. This is a real genocide of the Ukrainian people! 🤬

#russiaIsATerroristState #russia #russiaUkraineWar #StandWithUkraine https://t.co/9Lx9ib2HSs",ProUkraine
1546390838909227013,2022-07-11 07:08:01,"@bigbooktom @DGtru4 @JulianRoepcke You're a funny guy, so I hope you make it, bro 😅. However, I don't think Ukraine will. 👇 https://t.co/qtn2UQksvR",ProRussia
1546406793051602944,2022-07-11 08:11:24,Russia is financing their wars and their missiles with the money from the sale of oil and as long as Ukraine does not hit all the Russians' oil depots with missiles it will continue we must not hesitate to hit them in their own hearts,ProUkraine
1546475827675729921,2022-07-11 12:45:44,@nyckatyc @mrbigdubya @NYMag @jonathanchait Says the person with a Ukraine flag.  If FL is do anti democracy why are people leaving NY and CA to move there,ProRussia
1546504093027500033,2022-07-11 14:38:03,Warcrimes are ready to be committed https://t.co/fvTihz4NKV,Irrelevant
1546532327010045952,2022-07-11 16:30:14,@DJTTracker All this Q disinformation nonsense and fake quotes and propaganda is back… wow the dumbing down of America has finally set in.. its at an all time low…,Irrelevant
1546552216416407552,2022-07-11 17:49:16,"@BigGovSux76 Now Indisputable Proof #BidenMustResign Joe #Biden is the mastermind (or once was) of the #BidenCrimeFamily . Joe Biden is a #nationalsecurity risk, compromised to China, Ukraine, Many Others #HunterBiden #HunterBideniPhone #HunterBidensLaptop #HunterBiden4chan",Irrelevant
1546598133962051587,2022-07-11 20:51:44,@_la_sh i wonder if paige woulf cause any drama “ww3” could be interesting,Irrelevant
1546615731818741760,2022-07-11 22:01:39,"Pedo peter picked a pack of cracking pipers, a pack of cracking pipers pedo peter picked, now if pedo peter picked a pack of cracking pipers how picking China and Ukraine fit into the mix?",Neutral
1546622027150262273,2022-07-11 22:26:40,"@RMaioris @BrunoTheGreat32 @MarshaBlackburn and it was a nothing burger. Dems chased that crap for 4 years.

and Hunter? He’s met with our Ukraine and China and peddled influence in our government to support his drug and prostitution habits. The media buried the story",Neutral
1546642824837611520,2022-07-11 23:49:19,"@khokholocalypse But if Ukraine had collapsed early on, &amp; Kiev taken without a fight, that would have been a dream outcome for the MoD too. I'm sure it was part of the reason for the very aggressive advance on all fronts that we saw in the beginning of the SMO, &amp; they figured it was worth a shot.",ProRussia
1546645533468397568,2022-07-12 00:00:05,@alexmeshkin Not so sure about that anymore. I don't think I would want to raise kids here and almost half the country has lost their minds. I never thought I would see the racist Nazi crap we are seeing today.,Irrelevant
1546646089327157248,2022-07-12 00:02:17,"@itsJeffTiedrich Ah, Professor Turducken, you're mistaken! Plenty of us normies and leftists believe that ""it sucks, actually"" and is ""sus as sh*t"" that Hunter Biden was paid wild sums of money by a Ukrainian oligarch in exchange for (nothing???).",ProRussia
1546745213783347201,2022-07-12 06:36:10,"@PennyMordaunt You've got my support already, but will you continue to support Ukraine to the same level as Boris has?",ProUkraine
1546762233836933122,2022-07-12 07:43:48,"@castletongreene Ukraine must just surrender we all sick of their moaning and shit , we have done enough for Ukraine and we want our lives back just surrender and give us all a break",ProRussia
1546846772097695745,2022-07-12 13:19:44,"Which is it Joe?  Russia? Ukraine? Oil execs? Republicans?  #BidenInflation
Joe Biden's own words come back to haunt him after he tries to blame Republicans for economic woes https://t.co/RC6O1eJmn7",Neutral
1546862872734605312,2022-07-12 14:23:42,@sandraradhoven @Timotheemessen1 @SamRamani2 See how that worked out for you? The EU is more concerned about GDP growth then whatever happens to Ukraine.,Irrelevant
1546867835611250690,2022-07-12 14:43:26,"@GriffinsMayo @disclosetv Over under how much actually goes to the PEOPLE of Ukraine? (Hint, it's under)",ProUkraine
1546903059695026181,2022-07-12 17:03:24,"@nognverra @ScottJa93317027 @KunstKate @mikeyB2025 As I know, Ukraine Crisis Media Center and Human Right Watch are surely under his control. Amnesty too received some money from him. https://t.co/8vvamDfJVB",ProRussia
1546941618728554496,2022-07-12 19:36:37,"French Economy Shows Resilience Amid Record Inflation, Ukraine War . The Bank of France said the economy grew by about 0.25% in the second quarter, despite record inflation, the knock-on effects of Russia's invasion of...",ProUkraine
1547002275146645504,2022-07-12 23:37:38,@DeepPolka @Nazar621u @Gerashchenko_en I don’t give a damn about Putin and his Wagner Group. I’m just sick and tired of Ukrainians who stay for free in hotels in Dubai and they run businesses in Spain the same time. Tired of all Ukrainian males who bribed border guards and run away and now show off around EU. Duckers!,ProRussia
1547011094350336001,2022-07-13 00:12:41,"13/7🤗
🇺🇦⚡️🇷🇺🔥
💥 Breakdown of the Russian BTR-D in the Kherson region to the beautiful music for you at night
#ukraine #ukrainian #ukrainekrieg #ukrainewar #ukrainerussiawar #stopPutin #russiaisaterroriststate  #Donbass https://t.co/fGaBYLB524",ProUkraine
1547015308082233344,2022-07-13 00:29:26,"@OccupyDemocrats When are Joe, Hunter and Jim Biden going to be indicted for accepting millions of dollars from China , Ukraine and Russia for access to Joe?",Irrelevant
1547058351867154433,2022-07-13 03:20:28,Twitter won’t let me tweet against Chinese propaganda. https://t.co/56gnmqFgMl,Irrelevant
1547110975878221824,2022-07-13 06:49:35,"@Trump2094578522 LMAO, they are trying to add some production to Cipollone's testimony. It's nothing but propaganda. And nobody but lefty twitter gaf.",Irrelevant
1547149354418315264,2022-07-13 09:22:05,"Turns out Hamilton is a massive lie, or call it classic US propaganda. Listen to @thedollop about Aaron Burr. Hamilton hated democracy and had Nazi views. The play should've been about Aaron Burr. He's the good guy. Have a listen. https://t.co/Kv8kuBQjZA",Irrelevant
1547306321011216385,2022-07-13 19:45:49,@POTUS Can we expect any stimulus checks from the Ukraine?  Asking for 330 million friends.,ProRussia
1547332251440005121,2022-07-13 21:28:51,"@caerlyKD @DavidNeves123 @UAWeapons Well- VDV tried to take key positions at the start of the invasion via heli-ops and airtansportable equipment (Tanks, vehicles). Guess they lacked some big guns.
The fact it weighs 48t makes it valuable in our book?
RU can effort: 2S35 start production: 2015, No. build: 12",ProRussia
1547352762790432768,2022-07-13 22:50:21,@mentalcasemama Do you accept Grubhub delivery orders?! 🤔😋😂 | https://t.co/tnGRQyToxZ,Irrelevant
1547362584151605248,2022-07-13 23:29:23,@BillFOXLA @FoxNews @GregAbbott_TX getting it done! #Texas #invasion,Irrelevant
1547405276562595840,2022-07-14 02:19:01,"@TeamMaga45 Yeah, I am 65, and geez what JOE Said today, Blaming Putin it is such BS. Its his fault. I wish reporters had GUTS to say its his fault. They act afraid of him.",ProRussia
1547468029294002177,2022-07-14 06:28:23,"It seems I don't understand correctly, can anyone explain the difference between Russia invading Ukraine, and the USA/nato invading Libya, Iraq, and Afghanistan?",Irrelevant
1547501388514541568,2022-07-14 08:40:56,"@EUinGeorgia @CarlHartzellEU @eu_near @eu_eeas Unfortunately every 4 year we have rigged elections &amp; some of our Western ""friends"" know, but still protect RF's oligarch's GD. 
Maybe it's easier to deal with 1 rich guy than many other political parties, but yes we're to choose &amp; finally must get free &amp; fair elections!! 
Thanks",Irrelevant
1547523958035156992,2022-07-14 10:10:37,The EU has cut it economic growth forecasts as  #inflation2022 stoked by the war in Ukraine surges. The numbers here: https://t.co/zODAYw4jFS,Neutral
1547537503162609669,2022-07-14 11:04:27,"@Chopsyturvey Sir,
Seems fake news.
#Pakistan is not even an ordinary member of UN Security Council.
It was visiting member for an year in 2012-13 &amp; been out of @UN Security coucil since then.
#Pakistan is factory of fake news especially when it comes to spread false propaganda against #India.",Irrelevant
1547564165446791169,2022-07-14 12:50:24,"This time one year ago, I went to glorious Ukraine for six weeks! 🇺🇦

It was the most amazing trip I've ever had, in a truly amazing country full of fantastic sights and lovely people.

This trip isn't possible now...
#StopRussianAggression #RussiaIsATerroristState https://t.co/EOPCCUxAhn",ProUkraine
1547594587174096898,2022-07-14 14:51:17,"Russians fired at the bus station in the center of #Donetsk. There are dead and wounded.

I hate you Russians!🤬🤬🤬🤬

Please share so that everyone can see the face of #Russian evil!

#RussiaIsATerroristState #StandWithUkraine️ #ArmUkraineNow #UkraineWillWin #StopRussia https://t.co/1C0saRLmz4",ProUkraine
1547596529816416257,2022-07-14 14:59:00,Witches Heart Charm Pendant... https://t.co/vqxFdlVVYF via @topbananamall fab @topbananaantiques #dogsoftwitter #antiquejewllery #gardensoftwitter #StandWithUkraine #bicycle #antiquesaregreen   #Wimbeldon #antiquesilver #heatwave #scottishroadtrip,ProUkraine
1547602038476853248,2022-07-14 15:20:53,"@AFP If shelling cities is terrorism, then Ukraine has been terrorizing Donbas' citizens for 8 years.",ProRussia
1547665306247499786,2022-07-14 19:32:17,"@_NFTsArt @cybotz_nft The invasion of the #metaverse has begun. Check out meta Battle bots 
#metabattlebots #solidusaitech #ai #NFTs",Irrelevant
1547690409283170304,2022-07-14 21:12:02,@Dy321J @NOYFB7 @spriteer_774400 “Ukraine govt” 😂,ProRussia
1547810165423951875,2022-07-15 05:07:55,"@FrancisJUnder12 HELP FOR UKRAINE!!

How much money do we spend every day for no reason. If we donate a small amount of money 8-10 dollars for the needy, they will be benefited and we hope that small ammount will be no harm for us.

https://t.co/CyEIBQyB0v

PLEASE SAVE UKRAINE!!",ProUkraine
1547941641331175424,2022-07-15 13:50:21,"@C_to_the_Mo @MelBee49963671 @mdmitri91 Yeah but Russia doesn't care about them because they're Ukrainians. Though even then apparently the whole ""rounding up men on the street"" thing was an invention of the local proxies because they'd been padding recruitment numbers and needed to bring the real numbers up fast.",ProUkraine
1547941713305485312,2022-07-15 13:50:38,@jeanosis_ef @EngstrT What can I say Soviet style incompetence is still endemic,ProUkraine
1547989367561433101,2022-07-15 17:00:00,@PhillipsPOBrien We don’t need “a sign” that the US wants ukraine to win. They say it explicitly and repeatedly. This isn’t cluedo.,ProUkraine
1548006961286852610,2022-07-15 18:09:54,"@jaccocharite @MaeChange Reynders is a corrupted … anyway, Russia is already doing his job of reconstruction. I don’t understand where EU wants to send money, as lost territories will not be recover to Ukraine …",ProRussia
1548026331866075137,2022-07-15 19:26:53,@NewVoiceUkraine There was no reason to let him die as Russian pow for any reason! Putin and his followers will die in greater sufferage and pain in vain. Curse them,ProUkraine
1548034477368025089,2022-07-15 19:59:15,"@JuliaDavisNews @MalcolmNance Anyone who knows the long horrific history of Bolsheviks, Russia/Soviet Union and Ukraine knows that  Russia is a very bad actor responsible for killing countless human souls then and continuing now.  Nothing has changed except the years.",ProUkraine
1548041480308068360,2022-07-15 20:27:04,"@Odessa_Strong @RALee85 Sorry, this is cracy.

RU invades UA, destroys, steals, rapes, murders and then you hold it against NATO that we give UA the weapons and money to defend it self???????

If the UAs are your brothers, why is Russia killing them? 
 
This is cracy!",ProUkraine
1548070128306139138,2022-07-15 22:20:54,Nazis in Ukraine #BundesregierungRuecktritt,ProUkraine
1548146556154441729,2022-07-16 03:24:36,"@MartinVasina @200_zoka No way to deter asymmetry like this.  Next time, the Ukrainian patriots will just javelin or call in drone-guided HIMAR strike.",ProUkraine
1548185524468195329,2022-07-16 05:59:27,Abiy’s deliberate distortions to hide the Eth. government’s oppression that encourages territorial invasion of Oromia by Amhara regional forces along mutual borders to confiscate land. @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights @cnnbrk #OromoVoice #InvestigateAbiy,Irrelevant
1548219811032756226,2022-07-16 08:15:42,"There's a reason &amp; mission behind the quality and nutritious Turaco Valley Maize Flour that we provide 🤗.

We aim to provide a reliable market for maize grown in refugee-hosting areas.

#ConsistentlyGoodFood #Refugees https://t.co/0EsjNJLGXU",ProUkraine
1548241589549424640,2022-07-16 09:42:14,"@cossackgundi @Patreon @Patreon @PatreonSupport banning Ukrainian charities while allowing these atrocities happen is not a good look.
@FedorovMykhailo",ProUkraine
1548244337930080256,2022-07-16 09:53:09,"#OSINT * NATO Op Reassurance *

Royal Canadian Navy Kingston class coastal defence vessels, 700 HMCS Kingston &amp; 711 HMCS Summerside entered the Baltic Sea, 160915Z JUL 22. Units are conducting 4-month long Op Reassurance &amp; will relieve HMCS Halifax &amp; HMCS Montreal. 
@shipohollic https://t.co/OMFmf8MvKp",ProUkraine
1548286206990897157,2022-07-16 12:39:32,"@RepKinzinger I wonder, what defence contractor do you think we should invest in for the next tranche of money laundering through Ukraine?",ProRussia
1548419436184342530,2022-07-16 21:28:56,@AFP It's not 'news' but Nazi propaganda,ProUkraine
1548454765893337093,2022-07-16 23:49:19,@IAPonomarenko I never will. Power to Ukraine!,ProUkraine
1548462136468246528,2022-07-17 00:18:37,"@csymrl Each channel and page has ""fact checkers"" now. 

Instead of feeding you a bunch of crap, they feed you a bunch of crap via proxy.

""We know you won't believe us anymore, so here's a guy we pay to distance ourselves from our own propaganda""",Irrelevant
1548475368184524802,2022-07-17 01:11:11,Wtf is Garland doing in Ukraine when we have an ongoing insurgency at home? Does he not see it?,ProRussia
1548524408477810688,2022-07-17 04:26:03,"@FoxNews @seanhannity The Swamp News rats,MSM=Fake News (CNN, CBS, MSNBC.etc)The Pravda/Racists Divisive Commie news and their propaganda HATE machine at full throttle!They are destroying the country within! Expose, Boycott, Sue, prosecute and bring to justice all these lying Fake News,Social media.",Irrelevant
1548569025663234048,2022-07-17 07:23:21,"@SelinaTeyie Now what will Fred Omanyala say when he sees Kenyans pushing propaganda and he is being involved in it.Amina Mohammed
#TeamKenya",Irrelevant
1548664783280676864,2022-07-17 13:43:51,@Halla_aho I suggest we sell Finland and pay for all the needs Ukraine has.,ProUkraine
1548724593254436872,2022-07-17 17:41:31,"Meet Artyom, a real expert in the female psyche - he thinks women are submissive; he knows what ""female scholars from the post-Soviet space"" are good at; he also has plenty good advice for them, obviously https://t.co/vfTiqxqzEx",Irrelevant
1548761043643428864,2022-07-17 20:06:22,"“Right now, Russian culture is toxic,” said Bohdan Tykholoz, a Ukrainian academic and author who directs a literary museum in the western city of Lviv."" 

https://t.co/OZyolBNtLd",ProUkraine
1548775434879438849,2022-07-17 21:03:33,"@justin9621 @HIMARSHAVER @Maccledou Mercenaries from 64 different countries fighting for Ukraine 🤦‍♂️

https://t.co/rCxGvOsfN0",ProUkraine
1548776353008336897,2022-07-17 21:07:12,"Zelensky fires his prosecutor general and intelligence chief, the top two law enforcement officials. https://t.co/fpyxrDZAV8",Neutral
1548864265095942144,2022-07-18 02:56:31,"@Ducker69 @TallmanTrades @Matt_TDI @Jason Everyone does business with China, please stop acting like nato countries are unified in their opposition to Chinese aggression, stupidest talking point imaginable",Irrelevant
1548877469184565248,2022-07-18 03:49:00,"@WarMonitor3 Also, an acknowledgement of towns from Marinka to Avdiivka, especially Pisky. 
Not 1 inch of Ukraine has been ceded to the invaders in years. 🦾💙💛",ProUkraine
1548959936369000449,2022-07-18 09:16:41,"@KatQannayahu @MattPPea Sounds like you need a primer on the word ""instigates"".
Tell your friends in the Russian army to leave the Donbas and go the fuck home.  Then your ""proxy war"" will be over.",ProUkraine
1549019301176385536,2022-07-18 13:12:35,@rtenews You could have sent the tents to Ukraine or rented accommodation on Airbnb lots if availability https://t.co/Zd02cXd1PK,ProUkraine
1549038527756701697,2022-07-18 14:28:59,"Ukraine has 2 lines of defence. The first on the Bakhmut-Siversk is pretty good and Ukrainians are already sucessfully repelling attacks.
The second one, from Kostiantynivka to Sloviansk is much better. There is a continuity of towns that will be very hard to encircle &amp; conquer.",ProUkraine
1549062640193966080,2022-07-18 16:04:48,"@squirrel_no @blackintheempir The Western propaganda ministries are exaggerating the Ulghur issue to demonize China in the West and distract from their own human rights abuses, war crimes and crimes against humanity against Muslims, consider yourself indoctrinated.",Irrelevant
1549136058884837376,2022-07-18 20:56:32,"Unite for Ukraine Flag, I Love Ukraine Flag Sunflower Patriot Ukrainian Stand with Ukraine Peace Mailbox Cover Magnetic Mailb [XR02FNA]

https://t.co/5ONyLXOFKO",ProUkraine
1549144532415037442,2022-07-18 21:30:12,@CharlieZxi1 @peacenikjohn @cybrestrike @TheGrayzoneNews @MaxBlumenthal @aaronjmate So how did they get the vast majority of Ukrainians to vote for zelensky in 2019?,ProRussia
1549239316911722497,2022-07-19 03:46:51,HIMARS: The Weapon Ukraine Sings About and Russia Wants Destroyed - VICE ⁦@POTUS⁩ ⁦@Plaid_Lavrov⁩ Send more weapons like this to Ukraine to defeat Putin https://t.co/WeCCuuDS1H,ProUkraine
1549299143826255872,2022-07-19 07:44:35,@GOP The border needs more broken glass and precision guided firearms. It needs to be given a priority above the borders of Ukraine and Korea. https://t.co/vPb51pMEWt,Irrelevant
1549310279095386114,2022-07-19 08:28:49,"a lot of nonsense here by an ignorant named Majda Ruge 
https://t.co/CySfDKNu9Q",Irrelevant
1549357151851888640,2022-07-19 11:35:05,"""20 EU ambassadors visited Vinnytsia. Using the example of the Mariupol Theater, which Italy promised to help restore, I suggested that they also join in the reconstruction. Embassies of Switzerland and Israel volunteered to help"" Head of Vinnytsia OMA. https://t.co/IOiak78T4Z https://t.co/gZ1zU3YqVZ",Irrelevant
1549375957877886976,2022-07-19 12:49:49,@robreiner What law did Trump break exactly??  The J6 committee is nothing but a Soviet-style show trial going after a political opponent.,Irrelevant
1549390056883982337,2022-07-19 13:45:50,@sowegaCat Thank you Putin for your stupidity!,ProUkraine
1549394591266242561,2022-07-19 14:03:51,"Ankara has additional bad news for newly-arrived immigrants from #Syria, as they will no longer be automatically guaranteed protected status. https://t.co/K1FZXqCdNo",Irrelevant
1549416637174259712,2022-07-19 15:31:27,"@softforsjy PARADOXXX INVASION TEASER 2
#MANIFESTO_DAY1  #ParadoXXXInvasion  #ENHYPEN  @ENHYPEN_members @ENHYPEN",Irrelevant
1549421666920456193,2022-07-19 15:51:26,"@RisenChow @dr_benner @masagget Nah the hatred goes much deeper than that, I've seen anglos dick ride Islamist Erdogan because they hate Russia. They even go as far as to advocate for the invasion of Christian Armenia because Russian troops are stationed there",ProRussia
1549495509605392394,2022-07-19 20:44:52,@FoxNews kinda looks like she'd rather be in Mariupol,Irrelevant
1549515037437530113,2022-07-19 22:02:28,"@Airbnb We’re building 2homes for Ukrainian refugees.  
This should be a focus of all of us.  

TY for always leading w/your ❤️.

@BenWalsh44
@GovKathyHochul",ProUkraine
1549518973347041281,2022-07-19 22:18:06,"@JulianRoepcke should ask Chancellor @Bundeskanzler and leadership how they sleep at night knowing that their appeasement and cozying up #russiaisaterrorisstate and #PutinIsaWarCriminal has essentially financed Russia's genocide, war crimes, crimes agst humanity, and they fail to #ArmUkraineNow",ProUkraine
1549555034366656515,2022-07-20 00:41:24,#Putin is on his heels. His threats are sure signs #Russia is a wounded dog. Now is the time for the U.S and NATO to deliver massive air power and eliminate everything Russian from #Ukranian land.   #Ukraine #FuckPutin,ProUkraine
1549555985038995456,2022-07-20 00:45:10,more and more beloved oomfs falling prey to the dylan o’brien propaganda…. not me. i shall remain strong and steadfast,Irrelevant
1549572072665497601,2022-07-20 01:49:06,"@Chuck0saurus @TheFuckYouLady @AttorneyCrump Partial facts! You left out homophobia, transphobia, islamaphobia, anti-asian, lgbtqa+phobia, NRA, immigration, greedy oil companies, Ukraine invasion, and mostly Trump! 

You could do better 😂",Irrelevant
1549591866290515968,2022-07-20 03:07:45,"@DarthPutinKGB They sell Bayraktor to Ukraine, and not you!",ProUkraine
1549664403691282432,2022-07-20 07:55:59,"#Ukraine

""It is amusing to read Ukrainian opinions about Putin's trip to Iran. 
Indeed madness owns these lands and the people who live on them. 
1/3",ProUkraine
1549709407889784832,2022-07-20 10:54:49,@Stefan291174 @BreitbartNews Well for now I’d have to say Putin is winning. In the end I’m pretty sure chunks of Ukraine will be Russia’s. This winter will break EU. But we’ll see.,ProRussia
1549714287983312898,2022-07-20 11:14:13,"@Podolyak_M In my opinion, Ukrainians are very stupid. Henry Kissinger is an ardent Russophobe, Well, even he realized that it's not worth contacting Russia. and now some Ukrainian begins to tell Henry Kissinger what to do...#rammstein",ProRussia
1549719880840392704,2022-07-20 11:36:26,"@Aushiker @MelissaLDavey Pretty sad to realise people didn't comprehend first time around re self/community care details of the pandemic, along with the propaganda that it was over (!?) 

Sigh  😥",Irrelevant
1549726290240016391,2022-07-20 12:01:54,"@CFCPrestige @IAm_Enesi @firmCruise @cfc__19 @CFCDaily Funny Steve Kerr was on “team duties” when he was asked and answered! The player from Ukraine was as well about the war. Those were ok but a two second answer like “ I think there needs to be more gun control, or I think people should legally keep their guns” is too much?",ProRussia
1549758107424808962,2022-07-20 14:08:20,"@Tom_Winter @MelissaRusso4NY All those ""refugees are welcome"" sign people in NYC will take care of them, right? https://t.co/j3dMqmHj7O",ProRussia
1549760930279473152,2022-07-20 14:19:33,"“Latest updates on the war in Ukraine” 
https://t.co/sYJgilH9rU",Neutral
1549764233919098880,2022-07-20 14:32:41,"@prodshn PARADOXXX INVASION MV OUT NOW
#ParadoXXXInvasion  #MANIFESTO_DAY1  #ENHYPEN  @ENHYPEN_members @ENHYPEN",Irrelevant
1549765074755420160,2022-07-20 14:36:01,"@nixifeed PARADOXXX INVASION MV OUT NOW
#ParadoXXXInvasion    #MANIFESTO_DAY1    #ENHYPEN    @ENHYPEN_members @ENHYPEN",Irrelevant
1549765205273759745,2022-07-20 14:36:32,"@https_notvil stream stream !!

PARADOXXX INVASION MV OUT NOW
#ParadoXXXInvasion #MANIFESTO_DAY1 #ENHYPEN @ENHYPEN_members @ENHYPEN",Irrelevant
1549768934773047301,2022-07-20 14:51:22,"@najaemedia PARADOXXX INVASION MV OUT NOW

#ParadoXXXInvasion 
#MANIFESTO_DAY1 #ENHYPEN  
@ENHYPEN_members @ENHYPEN",Irrelevant
1549769228970262528,2022-07-20 14:52:32,"@jayseonggf PARADOXXX INVASION MV OUT NOW
#ParadoXXXInvasion  #MANIFESTO_DAY1  #ENHYPEN  @ENHYPEN_members @ENHYPEN",Irrelevant
1549780722495504387,2022-07-20 15:38:12,"@boldonlane @BrianOG25489626 @MigrationWatch Rwanda is at war on its borders it’s has been at war for several years, UN does not send refugees to Rwanda these are refugees caused by Rwanda war this is very unstable country with close associations with Russia",Irrelevant
1549780811037429760,2022-07-20 15:38:33,"Well, it is none of my business but I would like to point out that the Russian FM Lavrov had to make a comment about Foreign Secretary Liz Truss' supposed lack of geographical knowledge. Does Britain want such a person to lead their country? Good luck! https://t.co/9m7b8yKwcF",Irrelevant
